ID_REF,7471147002_R01C01,7471147002_R01C02,7471147002_R02C01,7471147002_R02C02,7471147002_R03C01,7471147002_R03C02,7471147002_R04C01,7471147002_R04C02,7471147002_R05C01,7471147002_R05C02,7471147002_R06C02,7471147003_R01C02,7471147003_R02C01,7471147003_R02C02,7471147003_R03C01,7471147003_R03C02,7471147003_R04C02,7471147003_R05C01,7471147003_R05C02,7471147003_R06C01,7471147003_R06C02,7471147004_R01C01,7471147004_R02C01,7471147004_R03C01,7471147004_R03C02,7471147004_R04C01,7471147004_R04C02,7471147004_R05C01,7471147004_R05C02,7471147004_R06C01,7471147004_R06C02,7471147006_R01C01,7471147006_R01C02,7471147006_R02C01,7471147006_R02C02,7471147006_R03C01,7471147006_R03C02,7471147006_R04C01,7471147006_R04C02,7471147006_R05C01,7471147006_R05C02,7471147006_R06C01,7471147006_R06C02,7471147012_R01C01,7471147012_R01C02,7471147012_R02C01,7471147012_R02C02,7471147012_R03C01,7471147012_R03C02,7471147012_R04C01
cg19903124,0.0673357588580982,0.0610432494726111,0.0586220124721692,0.074984639644671,0.0673629061516808,0.0685200159208888,0.0675163167480977,0.0622695108921875,0.0540943890713286,0.0801707914890547,0.066443379946132,0.0576618399719342,0.0809496590714946,0.0799276881339973,0.0722992092666446,0.0625491068316457,0.0579663623181632,0.0603950849812665,0.0655853490183143,0.0719138082886669,0.0504538970109659,0.0594606325881052,0.0621699461420506,0.0623388134254943,0.0682082682186666,0.0679247524776352,0.0589279331417268,0.075073480569632,0.0641958134072753,0.0710885909373858,0.0671165150280954,0.0545262475794838,0.0631628407639494,0.0564015960739976,0.0610308117332368,0.0668682175456792,0.0550345271287263,0.0473886415951737,0.0649528870696861,0.0726845758652822,0.0563007036696518,0.05638414501399,0.0519327762455644,0.0874501119715522,0.065574001747171,0.0750742574897539,0.0541168833171358,0.055853921784005,0.0709533066318396,0.0568443964061026
cg19944463,0.0164030064325189,0.0762676304664071,0.0276543060486492,0.0299002405039548,0.0530489588278501,0.0302639701251048,0.0556627146389353,0.0768181127237995,0.071607709831779,0.0697870601347624,0.0387886032851453,0.0492166362731218,0.0545217592451373,0.0429015024916731,0.0506685764743352,0.0594593664750632,0.0211688607142056,0.0367886173906987,0.0258131594626079,0.0775418029223075,0.0453767794324078,0.0312278230176329,0.0332962961692945,0.0506076463672893,0.050652156032768,0.0838825077359825,0.0358591161776341,0.0422655290365621,0.0745913131869799,0.0111792457007707,0.0386936027860153,0.0724911552473945,0.055364074457673,0.0592126697472369,0.0602105473300059,0.070053635463654,0.0580547180086243,0.0476940763787001,0.0660972297584904,0.0639632175567526,0.0694610403979132,0.0593768472381941,0.0968024546494113,0.0711630951435669,0.0763975246172918,0.0700981409026333,0.107474351861773,0.0771332316822578,0.0693583559317372,0.0635099041041791
cg20012024,0.228350779051726,0.285214416825444,0.266312224045473,0.318080775018523,0.262208292476287,0.256666937887259,0.245588191055056,0.284508699316768,0.215410860783702,0.277918499901574,0.203572487929381,0.306723302744212,0.174665566311577,0.325431727045614,0.242220387520856,0.192683032993633,0.269407244840487,0.248649103669345,0.245424298901019,0.205199618534189,0.275147494104822,0.324856213459014,0.301478555258203,0.455717964985401,0.267298033622781,0.218906266516218,0.358906252217677,0.193703117412297,0.348859436116501,0.287215898700372,0.204758964521029,0.246609025236845,0.269800587863727,0.260076468893266,0.297242388491136,0.277101022728636,0.330289876848155,0.239754351378491,0.150982115503629,0.221893181779964,0.162154667280505,0.265113418251288,0.273336915741415,0.186842374589197,0.258472059879994,0.376243823054164,0.312550218927865,0.213332439066086,0.274752616930992,0.160011266657236
cg20012308,0.31689005615822,0.457878199141449,0.321524957149939,0.221056948131626,0.384974691396574,0.311926965779392,0.412134677138339,0.346268165621502,0.42492761359143,0.359476944490366,0.344056110040678,0.382811384318019,0.332627417937081,0.468355632213532,0.431986715116102,0.320671635135473,0.354425306576889,0.378881803535288,0.384985662217507,0.355887293697012,0.325914974109359,0.37998338433585,0.388155829303413,0.361975161718548,0.318515869392207,0.338767129375441,0.487303594307485,0.332326005106062,0.449628221756262,0.38218799502675,0.399787915861463,0.393532485767139,0.324441744689545,0.332141113167393,0.328304001694136,0.341187249127751,0.350412027537942,0.374359694932326,0.247802277541724,0.27028995018919,0.257171376848719,0.381989903759666,0.362792513558395,0.285764010639819,0.381212413368769,0.43346383271947603,0.447176528347041,0.27358045027646,0.338881532848325,0.283249829704569
cg20064848,0.769759121167161,0.773301172502326,0.815607060853498,0.747103883682071,0.7539964379404,0.799429967050163,0.783578017208085,0.824919272251788,0.769882315565679,0.799800359043951,0.746157625511432,0.812475550610968,0.780497899672924,0.813763549657173,0.783549302570688,0.796671461418115,0.759807644449663,0.786154690424637,0.790098768143223,0.775490099590731,0.763939890237088,0.782379236618623,0.777883988891154,0.790436124434252,0.761594124705917,0.779259336766878,0.734590275301885,0.787292040556598,0.775546971482079,0.761939443813824,0.753307878984082,0.772982080579088,0.81162310277439,0.779884739281216,0.792129752010055,0.793077961128921,0.80322839129778,0.836231254624283,0.781996916727662,0.782728298311985,0.799440169662547,0.7620752463755,0.784904668371477,0.740039467157435,0.779639725035541,0.807147806091888,0.749969701037764,0.777734926068785,0.766060997410961,0.794922678208214
cg20066612,0.603709160434211,0.542424581022158,0.61128951170519,0.503891391474429,0.561544436369496,0.595411014014986,0.541607120135952,0.499121939716774,0.555808927862513,0.545048620485173,0.532452169100333,0.481364198948606,0.501428972662939,0.584262071170463,0.560985252969017,0.526494257318922,0.522989077868821,0.476429290247693,0.478225346945839,0.516228956736423,0.520684437885542,0.545899731212669,0.468881478987043,0.571409704359161,0.516277286934931,0.568133584457263,0.553817696031928,0.504962076148131,0.504836503137696,0.436180029372693,0.543194823908461,0.553803039017086,0.548698617734492,0.524072131265945,0.605567612694236,0.525622921368294,0.492515196776477,0.566702246213946,0.491894353842859,0.632696591070932,0.511789336376885,0.554106546097818,0.520661992732062,0.550011436123439,0.552265158466803,0.592068702658286,0.478431887367711,0.488988724545128,0.422490493782515,0.57978562330209
cg20151617,0.929206181910895,0.947300964153963,0.872153564034349,0.876501893347661,0.889918296663198,0.967503998749186,0.906630744023553,0.93735504475005,0.923185708751838,0.914473255840469,0.905296457581677,0.914264563200773,0.847735093085398,0.956968996375828,0.900667583093685,0.887251474446148,0.898615562166024,0.878632508623335,0.84883677566419,0.902496784313939,0.903064318151515,0.941736789117906,0.892558281010266,0.922551944001592,0.934064121431109,0.927783022365506,0.928735286652231,0.932136282442112,0.919493020762375,0.887447831562013,0.906066188709663,0.919303094321944,0.886033860002808,0.919641779056026,0.916277862623033,0.874246780535964,0.922829732943286,0.884789617919976,0.889407395392306,0.913527993986792,0.931893412314244,0.864716330678325,0.90537451329944,0.911201559890985,0.873798321212685,0.919308292273971,0.901166518682905,0.898554536916596,0.909053852495864,0.893416157092229
cg20172280,0.0361315010430952,0.034064959742321,0.0489438926366462,0.0369519593448594,0.038325416661261,0.0433470218604659,0.0353033838826339,0.0505679131121343,0.0192027349017274,0.0343137553259907,0.0280369917185404,0.0397458195091196,0.0436944636062272,0.0341383761224998,0.0394204856771371,0.0264494094199709,0.050396150316325,0.016629810033085,0.0323934008047612,0.0384186789600074,0.0472608486344317,0.0272836609058122,0.0312151569577319,0.0280047958982775,0.0473233669191645,0.0314795934867049,0.0286627924028335,0.0389529931875001,0.00613223034605489,0.0339851135037141,0.0461708255408963,0.0375138316868078,0.024640144628682,0.0237842390094682,0.0142423101436845,0.0376692400439751,0.0319967475461169,0.0345424608303266,0.0414382710099606,0.0213151406959013,0.015843928074764,0.0455923392546768,0.0528540860823214,0.0264066584841793,0.0641767514912052,0.0637629997476612,0.0286489632088791,0.066979358693315,0.0344752320381191,0.0286721987513517
cg20255094,0.84771610125321,0.850013699568802,0.841012569983798,0.868101195904483,0.827295970068772,0.852722213065488,0.846039269161366,0.856953455331282,0.846729321109815,0.825934501631157,0.838311484076255,0.823061749622146,0.857810333772966,0.848972509266232,0.844014212659854,0.852171056055337,0.837943251077103,0.868895492797906,0.849010728267683,0.880111330110186,0.849592857851546,0.822220657523882,0.860510150750754,0.852018568397913,0.849052092194858,0.864700229276271,0.859566650897649,0.84057113160972,0.832857346247822,0.865780236832487,0.858911273329726,0.83317203164821,0.821857365722445,0.859774425613123,0.851839464643623,0.859223891773018,0.839703540523286,0.830202167980345,0.85350895768804,0.866385354857946,0.84816534858312,0.835930045059428,0.815081979614447,0.858814975096842,0.863549606748649,0.876148680633952,0.872512416882077,0.85066555890847,0.864130774922325,0.86196746200537
cg20299802,0.866496427365181,0.821282047434741,0.863490525012484,0.868427389349125,0.849456930261952,0.875367862243843,0.860779233486912,0.855520918289037,0.872398956511909,0.856529592927358,0.852753823576408,0.836678127203599,0.879471804958194,0.877008449489921,0.860771309405795,0.869008930121615,0.862196411995172,0.873116081007457,0.872088830509073,0.874193490314809,0.867949587066646,0.864592353351293,0.860312174849355,0.873383518091328,0.866486216380445,0.887524330232692,0.848223896138357,0.864815261859496,0.847617890534751,0.865423153091119,0.855984329958972,0.895048830009943,0.882784200212146,0.893675776407198,0.878830787977708,0.878970601425167,0.876237753172906,0.893340366621988,0.874420674591035,0.870233900465421,0.886863099617292,0.87350546788823,0.869988130073368,0.886246606673727,0.860295370081686,0.861305804776428,0.855250355568888,0.87420956809353,0.879093046347287,0.890238681197714
cg20309078,0.0794143650602984,0.0738135257648953,0.0721897756881433,0.0762025910089002,0.0601140309115956,0.070525812582184,0.0729272984401142,0.0763516553152467,0.0821279049713363,0.0701479914298547,0.0815366211439841,0.0671150581948517,0.0695566396728541,0.0636091601130907,0.0730215141720088,0.0702195980425609,0.0773082177241669,0.0712315872399922,0.0670558144739972,0.0760823834032411,0.0679806303083255,0.0656991102130106,0.0774136057838193,0.0600701785149347,0.087227949747069,0.0774403982597678,0.0672574703045325,0.0719008966349303,0.0808700243571408,0.0805771741190382,0.0828291368629792,0.0724177880773576,0.086022818728074,0.0717495815074261,0.0673557178447448,0.0757069560392867,0.0786773845756919,0.0756716550434713,0.0647119089160466,0.0890222051470244,0.0782750684645068,0.0837245363896789,0.0731260082545917,0.064998614479474,0.0743228742882832,0.0650695839052089,0.0647914121514842,0.0727497092102996,0.0594842252540949,0.0678983630120405
cg20463292,0.854016764271244,0.875326701310659,0.854481139529751,0.878387931294807,0.864563412914628,0.869405489278046,0.867125101581089,0.85680890434833,0.854981847561686,0.879718831410343,0.867446523182697,0.901173735850727,0.849793057051114,0.865954311567451,0.872392986045185,0.866809193048046,0.86911959228377,0.838432386468042,0.864696122945458,0.867202894886402,0.857393071430783,0.837483016425511,0.86587826126025,0.856355599519315,0.858697910382249,0.87614843050024,0.869033647745344,0.87878408868428,0.857710001523527,0.848584249495612,0.882522295423437,0.866636590419585,0.86354124166856,0.887165651925387,0.850898526308968,0.862000274882417,0.876323162234645,0.860749090192126,0.877311967277463,0.881135855418521,0.876836885914688,0.867278651672594,0.825232219464704,0.885976307220442,0.828829670408852,0.877416883505811,0.875292974932053,0.872809088594135,0.873170796010544,0.860407015062562
cg20491963,0.878343996215055,0.81402630674125,0.84842491911496,0.879671567240374,0.836107180094631,0.892257406466326,0.828869285736385,0.87803505299637,0.884131043773447,0.831946710037073,0.84628571352522,0.903767181028838,0.85265192621491,0.830925615652868,0.88305278327901,0.93733017510472,0.907414760952832,0.879350564331024,0.93717429099077,0.890377806787795,0.85554044941663,0.872921344458007,0.845901030278855,0.874645857288709,0.88800312633053,0.906051210011818,0.901557854742374,0.909473861953963,0.862373242759596,0.91969900550522,0.889954913127762,0.907789756460783,0.87014827882299,0.824454182291445,0.909659660585977,0.864072853419883,0.827702588626007,0.901139436941884,0.895997048335249,0.88037092189228,0.881128531149624,0.898572488837352,0.914478649503407,0.935895808614498,0.870254307078514,0.884152459197008,0.881888791351878,0.88049945220413794,0.89200881683018,0.931408700772677
cg20535085,0.689178095102316,0.623176931838718,0.695048037310161,0.616176461910313,0.658280956361958,0.650326279009113,0.645823158902836,0.624829590820254,0.583295444104552,0.589926073775632,0.630465124368128,0.657269227184206,0.653549651049658,0.667552733903592,0.565957566789741,0.651866821966179,0.671517998139768,0.628070493009704,0.605806598698203,0.66345588282748,0.642571857215781,0.609150351801614,0.599806890226044,0.606861138943961,0.65722614323079,0.637165963521093,0.584268858264709,0.640795778753605,0.528881268009572,0.621523542243012,0.600935179164364,0.597025068503113,0.644543865860041,0.576332904662733,0.662974243485146,0.632464768545305,0.617711451319357,0.595263247075752,0.71132410085642,0.633081308135452,0.687917795423223,0.64758199621639,0.609422220501317,0.667138679355809,0.645102654995364,0.638953965008489,0.634850106239836,0.629405598374799,0.653378140097353,0.673267582718965
cg20609803,0.378946802353615,0.489927277161133,0.391298832416803,0.383363439818501,0.440600269107606,0.375173095683976,0.454127805795633,0.426060448201706,0.479729948573428,0.424991605117221,0.393745570260942,0.420982582745608,0.384713714331122,0.482263230347208,0.480576363454424,0.361409765647455,0.404555333582238,0.404150350281091,0.440989461533126,0.437403471008112,0.379236534151416,0.449740559512268,0.440514952892181,0.430376659337304,0.378371631785303,0.376202983938892,0.547814312525766,0.353841341471264,0.524673544035317,0.444185425542174,0.466249360483268,0.440047027416834,0.37129769619382,0.431621251597267,0.381987952182595,0.390278684169729,0.411271633326378,0.433141842660167,0.291584985866512,0.318006950591573,0.310179158560389,0.411412590769019,0.402464451965287,0.339665978735164,0.473150715722212,0.479129269595131,0.510523474216056,0.337521702811904,0.389743581957333,0.320286308757377
cg20690706,0.881607600302199,0.883265330315663,0.881147062408399,0.880531562682818,0.870663033820866,0.8850432181454,0.816772776068149,0.894615847590524,0.916270169651528,0.886722870154372,0.937337620834445,0.8816890678801,0.901265419480404,0.888979536491795,0.859524797431155,0.879580569552002,0.900248836597538,0.893503206523059,0.826058348760067,0.900549429034822,0.934319708003232,0.88352504838073,0.869460774274075,0.852666813890123,0.895429672278839,0.917250479932238,0.920810315099078,0.893594990324048,0.848169214861051,0.895311607659354,0.859376100538877,0.899936626465839,0.875934204467959,0.88014068519651,0.842271868244396,0.877635520069734,0.87883651473551,0.873023625227555,0.860518211112671,0.894531884975756,0.88844310131089,0.907795392582193,0.878142007065163,0.848694010900308,0.908552713238851,0.907186588211878,0.884168890516978,0.895618055248406,0.929613292079287,0.903955680271602
cg20707958,0.904683111044283,0.849117955927026,0.847422458593837,0.919091446077368,0.881302459497497,0.878271990612156,0.868092148328414,0.854465252390486,0.847725109667553,0.866067686790181,0.838500534202748,0.869703498488324,0.850883089505817,0.855362459430671,0.870442335789807,0.883513158525825,0.817872058719074,0.819787327091383,0.867863524249587,0.788144668781428,0.844503880563582,0.806531177887438,0.920578635767272,0.89957624774174,0.823636847906531,0.859300766520604,0.798443840098678,0.863564101489322,0.933758064387625,0.874575369740198,0.86134902063012,0.897060794958928,0.893711237088242,0.911875578319551,0.864022435777021,0.79296103283355,0.860407862238173,0.861762391861683,0.855790066692094,0.84960859035039,0.851871668036139,0.904589657675406,0.837496901977371,0.868777999514335,0.926921233251796,0.914906401039491,0.877399800181721,0.90482480669952,0.862897662151731,0.750218885830108
cg20740051,0.861765025169634,0.889811277440531,0.843974438992365,0.86457271137376,0.866951868948616,0.868565051105621,0.842488177440374,0.86074167743958,0.862614026198398,0.883721914062352,0.82779800512258,0.845147789870355,0.850914163156702,0.849120234034946,0.868300519737459,0.843240600804841,0.833118926353256,0.822751320156918,0.881028415276203,0.846604268685606,0.852615036577418,0.849794088868297,0.859970793526055,0.887052512495734,0.862734482815849,0.869527381744619,0.871570279277182,0.871356868256712,0.870991575414878,0.831623137144512,0.862094246144911,0.86654870384985,0.838110316384221,0.847747598295954,0.866239449211521,0.845566574067277,0.834609690814519,0.870697280639075,0.856391901347203,0.837560118719804,0.850813927894942,0.883968749529991,0.859716590281056,0.840908693258001,0.849962160041909,0.889291829311772,0.864193072756094,0.843666156706478,0.87742242371367,0.838867842520895
cg20746702,0.549572811238664,0.582559706304469,0.584324255772461,0.526112152554901,0.54128272431221,0.586374615396199,0.541009639634227,0.542469253246805,0.562684954607502,0.561892889299863,0.574452796827003,0.573496197698009,0.546166622330047,0.486788919726265,0.524292700474458,0.545998651295213,0.558460325251679,0.558593792727768,0.560466768544597,0.552736480195456,0.569638886673624,0.604391251688863,0.588042708293232,0.595377199678498,0.609206879223751,0.565005255251928,0.588643138153559,0.515700199576513,0.612865008148638,0.56608380309083,0.588986413355195,0.593805817748154,0.594511915014489,0.566762603509946,0.583526516784149,0.566183318877703,0.603216072529174,0.620828101327522,0.58722828012934,0.549333016970138,0.559145341053366,0.605160148445184,0.63143883093249,0.581055529134242,0.553525596168343,0.669900820410334,0.613845660916531,0.603308168888936,0.585565285086477,0.54700332877822
cg20747741,0.142112669943876,0.148125700405026,0.111072354870905,0.150124074955496,0.151439373564413,0.120267713607819,0.15511466593231,0.120408146287797,0.14547337021594,0.129283468683101,0.15783129761496,0.140100816063061,0.138906919161143,0.144239505956562,0.146965056403529,0.139365300703328,0.128148202469813,0.136447707348485,0.121859869282208,0.176179124626837,0.188795745458629,0.159963783094748,0.14646639469611,0.128570798900608,0.15812147898069,0.139762822605413,0.152458467646073,0.169529306826397,0.144684565648187,0.153692330693445,0.122602745011054,0.155804683370392,0.188336914719208,0.151107467968086,0.16037269499933,0.143909962130429,0.133131431553785,0.104562798203082,0.197804106667246,0.180990448842056,0.160201168060501,0.1544471426927,0.160132229913428,0.170424336521202,0.18079249888093,0.152687162979216,0.162691083912269,0.158934721892598,0.165013515652262,0.128058671984425
cg20803370,0.0696678012187957,0.0671104452075895,0.0775556893930204,0.0702626533328954,0.0854954880362489,0.0675210376315122,0.0451170013244897,0.0558735362173774,0.0510385152248839,0.0609995964164889,0.0618758061712369,0.0678684522596165,0.0800664812155901,0.0817885315650459,0.0715185386426236,0.0695307349965532,0.0776447168191151,0.0653917989591607,0.0656751888373284,0.0804104228074798,0.0694048390457301,0.0720865460062483,0.0614618380879326,0.0586667017000125,0.069922044333999,0.0697778990250744,0.0756881077805719,0.0701131576442775,0.0641753538687195,0.0638286524181028,0.0652393317978562,0.0812866572604404,0.0619275058379216,0.0495691931093985,0.0610572566711622,0.0726263355353556,0.0700016810095944,0.0735533916993308,0.0753526586641859,0.0651772720459053,0.0802745084372479,0.0656242322665238,0.0887261452745713,0.0686095723170003,0.0774673909457828,0.0671326590216157,0.0694677140921214,0.0916122752741235,0.0699001990443774,0.0774492030962647
cg20806175,0.277340517890105,0.390062536794685,0.322938923639094,0.324282596300274,0.358122358688626,0.303999518089205,0.374355715180069,0.352874035489078,0.392514788534704,0.359088436458373,0.367776748219559,0.360105470086447,0.374807164924093,0.354553589056265,0.421587151716725,0.318909781535956,0.339526035743493,0.351696487724826,0.390870834189836,0.362948065325375,0.314319595401953,0.40558527195475,0.371036004713197,0.340863679491431,0.309241505042651,0.321044144759064,0.442320527514719,0.341054340647282,0.465978977875608,0.361661062781778,0.410232572329683,0.376765170190142,0.288579612588348,0.375451021381787,0.337815962471294,0.363725499697502,0.359764050238241,0.364048742128094,0.227861535907275,0.272094333437838,0.268236977839485,0.355715073733102,0.344340110690692,0.29400351379773,0.385465776068122,0.368322891684591,0.328542966542797,0.272195098005701,0.352531821427685,0.264280576410212
cg20812370,0.829042333515317,0.836583623171032,0.836411662812759,0.83442662441408,0.81447024888829,0.834696257171845,0.821427460147611,0.835416961805093,0.848184272603893,0.824768201017854,0.851890864218051,0.829952996396113,0.827716549672814,0.825364069433979,0.836565015185614,0.873447618002821,0.857478146230138,0.84180964155938,0.82351142397459,0.840073672681827,0.845471380682096,0.846024853772755,0.822433541932737,0.838288848196862,0.838322644112861,0.853713504455618,0.846175346523033,0.850958288137209,0.827402425413707,0.836269934638414,0.803616033923056,0.853933631616754,0.813187649299423,0.844696678052346,0.8145133155809,0.835163754472184,0.837778326804781,0.798129322197291,0.846818406089466,0.850493182862082,0.825427126292451,0.835594128932576,0.852280324026773,0.842871627079558,0.833695483935045,0.816656270849903,0.83398004416002,0.834865576802699,0.835784806117891,0.826605627584644
cg20814349,0.0403783880755644,0.0474601746521327,0.0689529083471637,0.00836984229698887,0.0472496475691784,0.0624787906532691,0.0386813055901701,0.0576742176557296,0.0356436521009373,0.0380384642656674,0.0545092424200128,0.0435534923526305,0.0595641478549206,0.0365390421704284,0.0317877260028987,0.0273150273481316,0.0346045007435565,0.044437940161512,0.0483004381872096,0.0335350768735191,0.0445131458720146,0.0352974678984279,0.0262672382376655,0.0156318023025243,0.035069636022034,0.0278174788992658,0.029987440492903802,0.0322499936240773,0.0362156793185844,0.0135966303535271,0.045310073920046,0.0425990444024503,0.0427703323051417,0.063447302997272,0.0297899319646501,0.023767032770036,0.0293150496832889,0.0300057749009055,0.0638468216884966,0.0326826983255899,0.0433033920012327,0.0277047724516206,0.0325880073799716,0.0262755417319213,0.0361424775782762,0.0181562360884931,0.0223557713545925,0.0434349182283954,0.0616661946665522,0.0483307604800999
cg20825416,0.869290370761662,0.828235482912565,0.835567653516843,0.833731616512995,0.817119941842122,0.839963184228494,0.823567723348729,0.784072364348667,0.826559904854079,0.840736855230812,0.821802043570992,0.813528291090502,0.817580745131249,0.786595878423954,0.805116784184867,0.867607080237692,0.850885873488176,0.841432900392291,0.833219535575214,0.835127752278822,0.812743229567018,0.78862939187509,0.794264298396292,0.783081330532393,0.804217263560008,0.836799067500872,0.788646808886457,0.803896585403874,0.83445978674926,0.836768861735795,0.783356472952309,0.871449463544412,0.836665079289079,0.84270254326623,0.80954252395322,0.810484937809557,0.837768587874832,0.829683579358421,0.834595981428099,0.838197669476411,0.812185481198677,0.813767681076537,0.809104114700951,0.854479406542871,0.856296463923448,0.783404266131296,0.801399881940359,0.839285121014549,0.866701540518436,0.841157569231538
cg20868817,0.0346305306913338,0.0379142389957195,0.0485523481344688,0.0337965338724427,0.0338175910125309,0.0350965047047734,0.0354042333593656,0.0351821238180493,0.0406320474284699,0.0376233748616602,0.0322683354402839,0.0292241654304622,0.0313830726315954,0.0308599149790532,0.0327951103914439,0.0323481866235598,0.0405603589392977,0.0341858581023827,0.0297263659617549,0.0327649252351198,0.0334267481323648,0.0320145338718685,0.0308851190016896,0.037534284735149,0.0254199305826249,0.0336400240514586,0.0306931969607187,0.0314817905130272,0.0378485106272267,0.0323989167843748,0.0363754072922097,0.0309152004644666,0.0265680576059485,0.0273719162022197,0.0336748837946375,0.0398218707772056,0.0283926861662283,0.0367794770522692,0.0224808700498356,0.0321226868470857,0.0351951801350529,0.0296153284388451,0.0239219754689963,0.0317284272520274,0.0268547093955615,0.0291256810639624,0.0265465363002183,0.0256744051224406,0.0258515704349155,0.0250296397381126
cg20929557,0.892626142640702,0.87591816418133,0.901709783132641,0.861046430246295,0.873822831717117,0.873885190800991,0.857350329205735,0.848719328206771,0.90474063015304,0.873102131853827,0.896379992634115,0.898904088320948,0.8718089784543,0.884821093711854,0.90025454179828,0.916997477684336,0.894565573465713,0.886184125342556,0.907069883311634,0.85928555297281894,0.854467817090915,0.873722884412451,0.886842107910584,0.884581458642671,0.89710762283027,0.902043332792762,0.852426993379198,0.883821456446966,0.90844399557815,0.884206298028408,0.876546570994023,0.891187333881404,0.887088632066737,0.885751903092477,0.87295659638586,0.887040649277219,0.867392668784307,0.891725425559507,0.896815563883402,0.907980864407602,0.888618782077106,0.903273959465302,0.873078957364261,0.887683965377914,0.874459458862204,0.882916055342898,0.863591103177841,0.890958744737094,0.870958649672305,0.900909568788084
cg20932849,0.0487903930438667,0.0460643707583806,0.0567245163002971,0.0566534383214795,0.0556274935114113,0.0371261653252435,0.0305070372412897,0.047596139469014,0.0290154970847066,0.0424310840937177,0.0546875820389208,0.0479543569102973,0.0553262125242502,0.0564033223133553,0.0463762921721186,0.0417373468959172,0.0334934728743807,0.0573689801086842,0.0570765071127714,0.0447672145540354,0.0539328595479913,0.0543320286598756,0.0412112167463604,0.0599232415409013,0.0491989101847269,0.0403365867093473,0.0430986469690723,0.033817457868832,0.0640259281810314,0.0515283115298772,0.0558197676601232,0.0663435737098189,0.0365420233423865,0.0550943849519592,0.0579039627499929,0.0505571588202435,0.0410847391869275,0.032041271499439,0.0575910319736051,0.046108307760109,0.0389119305529583,0.0517220359187896,0.0620287310867211,0.0627984174577619,0.0550511927973565,0.0616482554690509,0.0437821637267382,0.0693521133490724,0.043811312443945,0.032384152096124
cg20994950,0.853528002854788,0.83849110905599,0.832464635471093,0.845451281713563,0.852119534092917,0.862255899737518,0.847446404972283,0.868372540760549,0.853984145342238,0.83614361250637,0.853797836433172,0.841439613219929,0.840760606729585,0.849141280365179,0.837457061292446,0.851030473236532,0.847018625863348,0.856508451854384,0.849789520592285,0.84169858174747,0.857787775588607,0.859542101546852,0.88544568660061,0.85421459596463,0.855029495452485,0.863343449729585,0.866951519407496,0.853563581019693,0.856293039257667,0.87053755068302,0.858691123956967,0.842440253631244,0.857283622960296,0.848535923649138,0.854233521182379,0.838732929968624,0.870531747387638,0.864942083544984,0.858470712597618,0.850514266028299,0.847908852781354,0.862014001162532,0.863647750197419,0.833382923017357,0.863034275311402,0.891278463586572,0.87370439831278,0.85616599814943,0.854583624442606,0.853905405710632
cg21140079,0.798072046573237,0.875892736227415,0.854489067717615,0.869925253916725,0.822322019624112,0.891102112713959,0.81945000187015,0.834663797331747,0.901518164053314,0.83665791352629,0.818652988556017,0.789255697451637,0.828754930424358,0.749827851055923,0.779544231779724,0.864690363549836,0.81195939508802,0.820215248215696,0.835946487910465,0.85900526014868,0.811394180423141,0.832970730053092,0.858293027637518,0.795742118249617,0.852869979910243,0.850100463366082,0.821778896250051,0.895668966793712,0.844607266497744,0.801102659085314,0.781566936579348,0.869091448272309,0.900720034571304,0.851788097452174,0.821734522603267,0.848423535303081,0.915304212209703,0.883665519089883,0.843606830959202,0.845884808262511,0.906751055464731,0.851279646148841,0.806537983573732,0.866961043914888,0.873515799651359,0.789264357685245,0.774823223225403,0.869999130312585,0.843526822107268,0.831093847720377
cg21213571,0.903255906225983,0.909448527908416,0.909198030822289,0.88651007072749,0.888122876454244,0.831997012015588,0.895186887327804,0.852891959411164,0.919113164036039,0.883669426187476,0.916067421992281,0.879085739864018,0.89077762025675,0.891945867021809,0.874311188728833,0.916721519629999,0.904807629066513,0.918370426933932,0.90164904538776,0.901991152730012,0.956168503025976,0.881531201558528,0.876493317515396,0.917733296614926,0.851686141959801,0.906124087138425,0.86243691041145,0.899477333290184,0.949268134382769,0.86744143848956,0.895101612356515,0.871754156073309,0.942342818506812,0.886227617181907,0.880924865512232,0.907388954699305,0.942330684354445,0.907378960312872,0.902217676068653,0.850163774430139,0.905584343415731,0.856218338134391,0.854585310896133,0.905988847951152,0.916885926908519,0.928475921993287,0.917738690978802,0.906945163839823,0.875643460958883,0.88863833351378
cg21266630,0.844587748580501,0.84074999287565,0.872482466875845,0.842892954589747,0.845743560659474,0.832945081924313,0.85440286363805,0.865104753108351,0.8514177805708,0.886421468495607,0.835155529566275,0.826084499416904,0.85655390371602,0.842408746440966,0.849638839559091,0.86111057292278,0.862157585807767,0.860643539625954,0.852942669326233,0.87512889277518,0.866688350573022,0.856094261615942,0.855644053371468,0.85539490944561,0.85534762137185,0.854621323345036,0.854945266564646,0.877947123886947,0.865848467289434,0.851012742561146,0.882586706152955,0.841559648762546,0.826890937387432,0.879198941523083,0.856619072783781,0.863918525362958,0.872820398032405,0.851357280244753,0.843016540587892,0.847802265337761,0.884752228423685,0.817090548763517,0.842287498347117,0.861160323340889,0.837163697384722,0.872292388838283,0.866141567516459,0.858554379519776,0.842467741858935,0.8265955277956
